"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p","Empirical_p"
"SEQ8245","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ8656","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ9009","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ9415","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ9715","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ10063","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ10338","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ10564","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ10800","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ11022","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ11226","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ11436","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ11673","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ11916","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ12119","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ12380","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ12617","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ12891","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ13152","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ13472","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ13791","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ14043","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ14310","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ14665","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ14945","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ15221","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ15484","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ15755","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ15988","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ16230","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ16504","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ16831","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ17062","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ17295","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ17600","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ17892","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ18254","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ18516","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ18711","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ18897","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ19108","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ19356","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ19675","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ19954","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ20274","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ20519","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ20752","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ21153","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ21606","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ31560","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ567","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ898","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ1182","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ1473","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ1936","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ2597","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ3020","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ3517","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ3981","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ4507","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ4927","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ5280","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ5650","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ5983","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ6262","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ6495","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ6808","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ7093","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ7395","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ7788","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ8253","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ8686","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ9039","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ9416","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ9716","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ10064","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ10343","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ10584","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ10807","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ11028","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ11227","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ11445","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ11674","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ11924","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ12120","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ12387","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ12626","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ12904","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ13156","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ13490","","","104","51","35","14","74.82014388489209","21.53846153846154","0.8156862745098039","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ13793","","","35","14","104","51","25.179856115107913","78.46153846153847","1.2259615384615385","0.6029934408287456","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
